               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.058173,            0.073087,            0.045592,             0.25078,            0.098404,            0.058048,            0.024989,            0.070682,            0.065874,            0.058703,             0.00736,             0.00736,             0.00736
                  82,            0.058464,            0.072744,            0.045149,             0.18738,            0.096175,            0.056307,            0.024693,            0.070394,            0.065858,            0.058736,            0.007327,            0.007327,            0.007327
                  83,            0.058195,            0.070465,            0.045447,             0.19929,             0.10457,            0.058479,            0.025382,            0.069897,            0.065706,            0.058733,            0.007294,            0.007294,            0.007294
                  84,            0.057358,            0.071859,            0.044943,             0.19802,              0.1035,            0.062239,            0.026696,            0.069702,            0.065756,            0.058228,            0.007261,            0.007261,            0.007261
                  85,            0.057149,            0.071571,            0.043918,             0.20318,            0.095938,            0.057929,             0.02548,            0.070182,            0.066441,            0.058388,            0.007228,            0.007228,            0.007228
                  86,            0.057705,            0.070901,            0.043595,             0.19077,             0.10199,            0.057924,            0.024877,            0.070772,            0.065727,            0.058993,            0.007195,            0.007195,            0.007195
                  87,            0.057163,              0.0689,            0.044065,             0.18745,             0.10304,            0.057097,            0.023576,             0.07001,            0.066286,            0.058353,            0.007162,            0.007162,            0.007162
                  88,            0.056954,            0.067842,            0.044075,             0.18746,            0.096894,            0.057868,            0.025436,            0.071061,            0.067848,            0.058741,            0.007129,            0.007129,            0.007129
                  89,            0.056091,             0.07044,            0.043128,             0.20334,             0.10607,            0.061119,            0.026427,            0.070185,             0.06643,            0.058054,            0.007096,            0.007096,            0.007096
                  90,            0.056694,            0.070415,            0.042287,             0.19403,             0.09976,            0.060012,            0.025971,            0.071168,            0.067506,            0.058485,            0.007063,            0.007063,            0.007063
                  91,            0.056507,            0.068584,            0.043077,             0.18448,             0.10651,            0.059569,            0.025597,            0.069706,            0.067031,            0.057617,             0.00703,             0.00703,             0.00703
                  92,            0.056189,             0.07031,            0.041775,             0.19087,             0.10969,            0.060874,             0.02658,            0.070614,             0.06653,            0.057998,            0.006997,            0.006997,            0.006997
                  93,            0.056174,            0.069512,            0.041526,             0.19322,              0.1028,            0.060772,            0.026959,            0.070784,            0.067168,            0.058244,            0.006964,            0.006964,            0.006964
                  94,            0.055764,            0.068496,            0.041632,              0.1997,             0.10491,            0.062847,            0.027488,            0.070702,             0.06687,            0.058362,            0.006931,            0.006931,            0.006931
                  95,            0.055816,            0.065467,            0.041261,             0.19171,             0.10693,            0.061329,            0.026944,            0.069742,            0.067851,             0.05782,            0.006898,            0.006898,            0.006898
                  96,            0.055575,            0.067114,            0.040912,             0.18793,             0.10494,            0.057299,            0.024733,            0.069862,            0.067727,            0.058207,            0.006865,            0.006865,            0.006865
                  97,            0.055476,            0.067745,            0.040738,              0.1947,             0.10001,            0.061466,            0.028055,            0.071291,             0.06905,            0.059381,            0.006832,            0.006832,            0.006832
                  98,            0.054564,            0.067291,            0.040852,             0.19607,             0.10654,            0.061818,            0.027382,            0.070528,            0.068028,            0.057917,            0.006799,            0.006799,            0.006799
                  99,            0.055343,            0.066573,            0.040234,             0.20886,             0.10508,             0.06678,             0.02896,            0.070675,            0.067066,            0.057283,            0.006766,            0.006766,            0.006766
                 100,            0.055171,            0.067613,            0.038863,             0.21671,             0.11539,            0.066211,            0.028963,             0.06999,            0.066832,            0.057587,            0.006733,            0.006733,            0.006733
                 101,            0.054222,            0.067754,            0.039877,             0.20507,              0.1096,            0.062644,            0.027399,            0.069393,            0.067924,            0.057782,              0.0067,              0.0067,              0.0067
                 102,            0.054728,            0.068063,            0.039343,             0.19464,             0.10982,            0.062461,            0.027484,             0.07092,             0.06734,            0.057517,            0.006667,            0.006667,            0.006667
                 103,             0.05484,            0.066631,            0.038344,             0.21786,             0.10756,            0.066763,            0.030355,             0.07066,              0.0678,            0.058403,            0.006634,            0.006634,            0.006634
                 104,            0.053872,            0.066194,            0.038572,             0.20074,             0.10994,            0.066503,            0.029881,            0.070115,            0.067065,            0.057266,            0.006601,            0.006601,            0.006601
                 105,             0.05372,            0.068136,            0.038285,             0.19568,             0.10609,            0.062297,            0.027786,            0.070484,            0.067686,            0.058192,            0.006568,            0.006568,            0.006568
                 106,            0.053461,            0.066126,            0.038423,             0.18725,             0.11449,            0.063771,            0.027776,            0.070088,             0.06809,             0.05846,            0.006535,            0.006535,            0.006535
                 107,            0.053217,             0.06411,            0.037722,             0.19773,             0.10434,            0.067188,            0.031086,            0.071313,            0.070189,            0.059478,            0.006502,            0.006502,            0.006502
                 108,            0.053459,            0.065405,            0.037661,             0.22173,             0.11102,             0.06922,            0.031242,            0.070416,            0.067788,            0.057544,            0.006469,            0.006469,            0.006469
                 109,            0.053596,            0.064263,            0.036764,             0.19724,             0.10677,            0.065895,             0.02952,            0.071488,            0.067499,            0.057974,            0.006436,            0.006436,            0.006436
                 110,            0.052925,             0.06407,            0.037795,             0.20549,             0.10977,            0.066237,             0.02939,            0.070765,            0.067687,            0.057527,            0.006403,            0.006403,            0.006403
                 111,            0.053036,            0.063627,            0.037805,             0.22745,             0.11549,            0.070543,            0.031207,            0.071903,             0.06721,            0.057217,             0.00637,             0.00637,             0.00637
                 112,             0.05288,             0.06413,            0.036755,             0.19533,             0.11236,            0.066327,             0.02926,            0.070319,             0.06784,            0.058409,            0.006337,            0.006337,            0.006337
                 113,            0.052712,            0.066315,            0.036419,             0.19963,             0.10977,            0.067186,             0.03082,            0.070636,            0.069374,            0.057625,            0.006304,            0.006304,            0.006304
                 114,            0.052714,            0.062397,            0.036355,             0.20882,             0.11427,            0.071524,            0.031814,            0.070553,            0.068928,            0.056517,            0.006271,            0.006271,            0.006271
                 115,            0.052307,            0.061777,            0.035332,             0.19932,             0.10899,            0.065006,            0.029156,            0.070851,             0.06872,            0.058121,            0.006238,            0.006238,            0.006238
                 116,             0.05256,            0.064629,            0.035469,             0.20756,             0.11901,             0.07187,            0.032078,            0.071415,            0.067773,            0.057274,            0.006205,            0.006205,            0.006205
                 117,            0.051514,            0.061408,            0.035975,             0.21884,             0.11046,             0.07117,            0.032509,            0.071285,            0.068802,            0.057442,            0.006172,            0.006172,            0.006172
                 118,            0.052019,            0.060966,            0.035553,             0.20181,             0.11346,            0.068072,            0.029868,            0.069891,            0.068518,            0.057124,            0.006139,            0.006139,            0.006139
                 119,            0.051517,             0.06422,            0.034847,             0.20554,             0.11091,             0.07034,            0.032068,            0.070889,            0.068065,            0.057828,            0.006106,            0.006106,            0.006106
                 120,             0.05129,            0.063267,            0.034467,             0.20748,             0.12035,            0.070866,            0.032018,            0.071624,            0.069055,            0.057821,            0.006073,            0.006073,            0.006073
                 121,             0.05146,            0.065491,            0.034397,             0.20757,             0.11288,            0.070122,            0.032358,            0.070974,            0.070129,            0.057402,             0.00604,             0.00604,             0.00604
                 122,            0.050887,             0.06343,            0.035318,             0.22456,             0.12074,            0.074731,            0.033352,            0.071034,            0.069068,            0.056599,            0.006007,            0.006007,            0.006007
                 123,            0.050951,            0.063187,            0.034132,             0.20169,             0.11426,            0.071307,            0.031973,            0.070121,            0.069566,            0.057132,            0.005974,            0.005974,            0.005974
                 124,            0.051874,            0.061488,            0.032899,             0.21399,             0.11221,            0.072071,            0.032356,            0.071135,            0.069875,            0.057949,            0.005941,            0.005941,            0.005941
                 125,            0.051212,            0.063374,            0.033513,             0.21639,             0.11358,            0.073269,            0.032887,            0.072087,             0.06935,            0.056684,            0.005908,            0.005908,            0.005908
                 126,             0.05088,            0.062889,             0.03325,              0.2163,              0.1094,            0.072412,             0.03211,             0.07167,            0.069376,            0.057672,            0.005875,            0.005875,            0.005875
                 127,            0.050663,            0.061519,            0.033468,             0.21506,             0.11596,            0.072175,            0.032836,            0.071468,            0.069882,            0.057093,            0.005842,            0.005842,            0.005842
                 128,            0.050554,            0.060133,            0.033272,             0.21896,             0.11107,            0.071942,            0.032139,            0.072249,            0.071516,            0.057505,            0.005809,            0.005809,            0.005809
                 129,            0.050052,            0.062124,            0.032622,             0.20593,             0.11577,            0.071357,             0.03224,            0.071336,            0.070645,            0.057711,            0.005776,            0.005776,            0.005776
                 130,            0.050222,            0.059567,            0.032737,             0.19733,             0.12114,            0.073863,            0.033792,            0.070739,            0.068535,            0.057021,            0.005743,            0.005743,            0.005743
                 131,            0.049949,            0.059321,            0.032065,             0.20223,             0.11595,            0.067483,            0.030294,            0.071041,            0.069702,            0.057679,             0.00571,             0.00571,             0.00571
                 132,            0.049972,             0.06152,            0.032647,             0.20775,             0.11734,            0.072889,            0.033294,            0.071062,            0.069919,            0.057591,            0.005677,            0.005677,            0.005677
                 133,            0.049559,            0.061452,            0.032261,              0.2042,              0.1174,            0.071173,            0.031915,            0.071276,             0.07006,            0.057851,            0.005644,            0.005644,            0.005644
                 134,            0.049582,            0.058569,            0.032381,             0.22031,             0.12076,            0.075705,             0.03497,            0.070975,            0.069935,            0.057027,            0.005611,            0.005611,            0.005611
                 135,            0.049677,            0.058989,            0.032045,                0.22,             0.11625,            0.076326,            0.034617,            0.072064,            0.069525,            0.056874,            0.005578,            0.005578,            0.005578
                 136,            0.049738,            0.060453,            0.031693,             0.22357,             0.11117,               0.076,            0.035253,            0.071806,            0.070411,            0.057901,            0.005545,            0.005545,            0.005545
                 137,             0.04898,              0.0587,            0.030982,             0.23707,             0.11395,            0.078864,            0.036412,            0.072547,            0.072286,            0.057581,            0.005512,            0.005512,            0.005512
                 138,            0.049544,            0.058967,            0.030351,             0.20845,             0.11805,            0.077142,            0.035837,            0.071519,            0.070265,            0.056346,            0.005479,            0.005479,            0.005479
                 139,            0.048902,            0.058679,            0.030267,             0.22487,             0.11504,            0.076749,            0.035335,            0.071774,            0.070734,            0.056991,            0.005446,            0.005446,            0.005446
                 140,            0.048602,             0.05925,            0.030894,             0.21818,             0.12202,            0.076938,            0.035108,            0.070766,            0.070169,            0.056699,            0.005413,            0.005413,            0.005413
                 141,            0.047564,            0.057552,            0.030413,             0.21732,             0.11928,             0.07372,              0.0334,            0.071256,            0.070114,             0.05693,             0.00538,             0.00538,             0.00538
                 142,            0.048359,            0.057855,            0.030016,             0.20753,             0.11623,            0.074795,            0.034402,            0.070957,            0.071922,            0.056841,            0.005347,            0.005347,            0.005347
